,year,bkvlps,epspx,cik,Centrality_Degree,Centrality_Closeness,Centrality_Betweenness,Centrality_Eigenvector,sector,subsector,industry_group
8061,2021,43.248,6.27,932696.0,0.0035995500562429695,0.16313695059890906,0.0035084803677710398,0.0004803188754265537,42,423,4234
8062,2022,48.1657,8.04,932696.0,0.004574755666458723,0.15831995474290766,0.0060578937367170415,0.0007162204540812694,42,423,4234
8063,2023,53.2597,8.53,932696.0,0.005025125628140704,0.16373727535883106,0.007613438421746983,0.001872989666977763,42,423,4234
8064,2010,21.4395,2.64,933036.0,0.002204464039680353,0.12600263337728954,0.001378526649462815,1.1929750620643541e-05,53,532,5322
8065,2011,22.9977,2.69,933036.0,0.001103448275862069,0.11600976430976431,0.00044911319174849665,3.434852832202017e-06,53,532,5322
8066,2012,25.3267,3.11,933036.0,0.0010793308148947653,0.12181097791580586,0.000438723942572609,7.093501550501829e-07,53,532,5322
8067,2013,25.476,2.34,933036.0,0.0013168290755859891,0.08198090787599752,0.0004574021784808634,1.256022749696094e-08,53,532,5322
8068,2014,26.2234,1.82,933036.0,0.0017834394904458597,0.1385024627380513,0.0013330123981140395,0.00024939180017493007,53,532,5322
8069,2015,8.865,-16.34,933036.0,0.0017404276479363499,0.10376090955051413,0.0012557235540167017,2.4934813559484196e-06,53,532,5322
8070,2016,4.9846,-1.98,933036.0,0.0012600806451612903,0.0881414233742335,0.0006169217617928556,6.036650879406238e-08,53,532,5322
8071,2017,5.1104,0.12,933036.0,0.0012639029322548028,0.12233274437867114,0.00225962196040133,1.5274561136140046e-05,53,532,5322
8072,2018,5.3515,0.16,933036.0,0.0010045203415369162,0.12284000402263101,0.0,2.5958762264756003e-05,53,532,5322
8073,2019,8.3847,3.19,933036.0,0.00125250501002004,0.10826084072349502,0.0001895547547111261,2.9934970328014885e-06,53,532,5322
8074,2020,10.9061,3.84,933036.0,0.0016623129897886488,0.0929898773782735,0.0005782277047276362,2.2025409318664138e-07,53,532,5322
8075,2021,7.7568,2.37,933036.0,0.002249718785151856,0.13522149745598194,0.0017440048619247217,0.00011204500846132791,53,532,5322
8076,2022,9.4325,0.23,933036.0,0.0012476606363069245,0.12352947729310064,0.0008791265083162036,0.000106520977919915,53,532,5322
8077,2023,10.3097,-0.09,933036.0,0.0008739348918505571,0.10079508816852883,0.0001808447542552852,1.2155231842615738e-05,53,532,5322
8078,2010,5.9445,0.92,933974.0,0.004960044089280794,0.13465600719598014,0.0053092862256368945,8.928583469013003e-06,54,541,5417
8079,2011,7.8161,1.99,933974.0,0.00606896551724138,0.14926849344741688,0.010093370759410972,3.039431910983787e-05,54,541,5417
8080,2012,9.7795,2.1,933974.0,0.007285483000539665,0.14905525453993979,0.0068348933164373,1.2880270414907723e-05,54,541,5417
8081,2013,9.4921,-0.03,933974.0,0.006584145377929945,0.14790941203419364,0.007956285543913111,0.0014843721831010873,54,541,5417
8082,2014,9.6077,0.02,933974.0,0.005350318471337579,0.1506878523439033,0.007145397414701607,0.0029488274331057615,54,541,5417
8083,2015,9.3455,0.21,933974.0,0.004724017901541522,0.15306475113559062,0.006693227713300641,0.0034105416345513685,54,541,5417
8084,2016,8.0527,-1.01,933974.0,0.005292338709677419,0.1585771928296051,0.006966325116727417,0.0017117165043482182,54,541,5417
8085,2017,8.7014,0.9,933974.0,0.004044489383215369,0.15381447015264543,0.004152891585656782,0.0011232573825959878,54,541,5417
8086,2018,10.1529,0.96,933974.0,0.0062782521346057265,0.1703913882299151,0.013742935289536322,0.01976803323032775,54,541,5417
8087,2019,15.7536,0.13,933974.0,0.006513026052104208,0.1732244977760399,0.013331577190612367,0.02353513390007159,54,541,5417
8088,2020,16.4375,0.88,933974.0,0.006174305390643553,0.16462491427658316,0.009729853508340495,0.024146735097704885,54,541,5417
8089,2021,17.8263,-0.39,933974.0,0.006074240719910011,0.17341022806812023,0.006023606972759225,0.014980124858403675,54,541,5417
8090,2022,44.8332,-0.15,933974.0,0.006862133499688085,0.16764085870710166,0.00891988962635354,0.030046487196482893,54,541,5417
8091,2023,43.8252,-0.19,933974.0,0.006336027965916539,0.1666251005543025,0.006515963436023703,0.021290898592287503,54,541,5417
8092,2010,13.7087,0.68,913760.0,0.0016533480297602648,0.10426417536575854,0.0004873637464538945,1.168686362445161e-06,52,523,5231
8093,2011,15.8942,2.06,913760.0,0.001103448275862069,0.10876344552736456,0.00048123620309050775,2.4525105718959776e-07,52,523,5231
8094,2012,16.808,0.79,913760.0,0.0010793308148947653,0.1023730559079645,0.0004748472950819075,6.88053069257269e-08,52,523,5231
8095,2013,17.4606,1.01,913760.0,0.0015801948907031868,0.1312089182465254,0.001194698167663933,0.0004315630486594062,52,523,5231
8096,2014,18.2906,1.03,913760.0,0.001019108280254777,0.11663525242315655,0.00045942980320354244,3.360729844341158e-05,52,523,5231
8097,2015,21.1077,2.94,913760.0,0.0007458975634012928,0.00037294878170064644,1.8550051315625288e-07,3.809117339427513e-18,52,523,5231
8098,2016,23.5313,2.94,913760.0,0.0012600806451612903,0.0,0.0,2.6608480310479625e-20,52,523,5231
8099,2017,24.0164,0.32,913760.0,0.0005055611729019212,0.0,0.0,-3.4140003052903444e-19,52,523,5231
8100,2018,26.7241,2.93,913760.0,0.0017579105976896034,0.0011186703803479294,1.7663005251842284e-06,1.1475981139016878e-18,52,523,5231
8101,2019,31.1507,4.46,913760.0,0.002004008016032064,0.10746581115231112,0.0010843537186871596,0.00025373128971364705,52,523,5231
8102,2020,39.6088,8.78,913760.0,0.0023747328425552127,0.10626301524790507,0.003921150114654925,5.174978429322537e-06,52,523,5231
8103,2021,45.6013,5.9,913760.0,0.0031496062992125984,0.12720837168081264,0.002513580277426129,0.00012712472366934369,52,523,5231
8104,2022,52.7039,10.27,913760.0,0.0027032647119983365,0.12263206477426934,0.00195145162920836,0.0001449518362737001,52,523,5231
8105,2023,66.3124,11.55,913760.0,0.0019663535066637536,0.12748182378435732,0.0009594035736028912,0.0003066172447217105,52,523,5231
8106,2010,7.6826,0.81,935036.0,0.007164508128961147,0.13509204767163094,0.007957797192953186,8.680669188434377e-05,51,518,5182
8107,2011,9.4323,1.37,935036.0,0.006896551724137931,0.13896607007814468,0.00681142817656689,3.682742089019887e-05,51,518,5182
8108,2012,13.5459,1.26,935036.0,0.007285483000539665,0.15085081757463975,0.009195932702656211,4.2515499915914724e-05,51,518,5182
8109,2013,13.9929,1.63,935036.0,0.003687121411640769,0.1488419690181753,0.004427158674253625,0.001892293579986921,51,518,5182
8110,2014,5.0278,0.59,935036.0,0.002802547770700637,0.14411015395419655,0.001385207526553231,0.002721936103196157,51,518,5182
8111,2015,5.4976,0.73,935036.0,0.0037294878170064643,0.15548281293358576,0.005365005991027038,0.003154278486926707,51,518,5182
8112,2016,6.4338,1.1,935036.0,0.0020161290322580645,0.12066718717443602,0.0005366880479821147,2.5316862109342674e-05,51,518,5182
8113,2017,6.5296,0.04,935036.0,0.0025278058645096056,0.14650699578968504,0.0017898949929879909,0.00033542095478656596,51,518,5182
8114,2018,9.0269,0.59,935036.0,0.005022601707684581,0.15297983109657384,0.005288473839276927,0.00020059201424524204,51,518,5182
8115,2019,9.7423,0.58,935036.0,0.00501002004008016,0.1527096322431788,0.00379503586505503,0.0003048268667146192,51,518,5182
8116,2020,10.3029,0.62,935036.0,0.004986938969365947,0.14125165273608908,0.00373211290277373,0.00015013322982660221,51,518,5182
8117,2021,10.7559,1.09,935036.0,0.004949381327334083,0.15877657654633895,0.004348599211438124,0.00034419518762753064,51,518,5182
8118,2022,11.041,1.25,935036.0,0.0029112081513828236,0.1387065803613507,0.0022702345764056366,0.00018901909323389016,51,518,5182
8119,2023,12.2532,1.12,935036.0,0.002621804675551671,0.1339462865519856,0.0016921575255449879,0.00022545227126031104,51,518,5182
8120,2010,22.627,1.05,933034.0,0.002204464039680353,0.12817653020006844,0.00046989513380135234,3.5471459424271656e-05,33,336,3363
8121,2011,26.2052,1.65,933034.0,0.002206896551724138,0.12448703820793063,0.0005705645246080294,2.107602815365345e-05,33,336,3363
8122,2012,24.3801,2.66,933034.0,0.0021586616297895305,0.12284942132947356,0.00033897060189491636,1.7606679643229943e-05,33,336,3363
8123,2013,30.9069,2.77,933034.0,0.0021069265209375824,0.12472434403582265,0.0006688971798279166,1.3030115530970816e-05,33,336,3363
8124,2014,36.0132,4.7,933034.0,0.002038216560509554,0.1301962729947487,0.0007297272758684888,3.9170909826598466e-05,33,336,3363
8125,2015,39.7823,5.8,933034.0,0.001989060169070114,0.13873820893960545,0.0006633983154562549,0.00015908920713481219,33,336,3363
8126,2016,39.0723,2.55,933034.0,0.0020161290322580645,0.1382998029834707,0.0007636441695501271,0.00016997859935240678,33,336,3363
8127,2017,42.0039,2.01,933034.0,0.0015166835187057635,0.1264964275909173,0.0005242749158827712,1.9255528294602998e-05,33,336,3363
8128,2018,44.6102,3.39,933034.0,0.0015067805123053744,0.13111412426296615,0.0005305658543382564,2.8846997161804433e-05,33,336,3363
8129,2019,44.2546,-4.63,933034.0,0.0015030060120240479,0.12860316996142296,0.0004881946739684881,2.2902129185372396e-05,33,336,3363
8130,2020,40.5925,-2.04,933034.0,0.0014248397055331276,0.12665984296596458,0.0005097926193609947,4.708798199315866e-05,33,336,3363
8131,2021,47.7388,5.95,933034.0,0.0013498312710911137,0.131388928496614,0.0004990940466068722,4.551509460981868e-05,33,336,3363
8132,2022,48.7145,1.82,933034.0,0.0014556040756914118,0.12517303074298225,0.0004519741747194565,7.447927058149524e-05,33,336,3363
8133,2023,47.0764,-1.7,933034.0,0.002403320952589032,0.1270187222598617,0.0009329838486185883,0.00014381629015386955,33,336,3363
8134,2010,4.9021,-0.56,716634.0,0.0002755580049600441,0.0002755580049600441,0.0,3.707055722302291e-18,51,512,5121
8135,2010,4.9021,-0.56,716634.0,0.0002755580049600441,0.0002755580049600441,0.0,3.707055722302291e-18,51,512,5121
8136,2011,5.4261,0.37,716634.0,0.00027586206896551725,0.00027586206896551725,0.0,7.662524828393742e-18,51,512,5121
8137,2011,5.4261,0.37,716634.0,0.00027586206896551725,0.00027586206896551725,0.0,7.662524828393742e-18,51,512,5121
8138,2012,5.4956,-0.02,716634.0,0.0008094981111710739,0.10732313031788554,0.00020144595371112824,1.4217838169704718e-07,51,512,5121
8139,2012,5.4956,-0.02,716634.0,0.0008094981111710739,0.10732313031788554,0.00020144595371112824,1.4217838169704718e-07,51,512,5121
8140,2013,5.009,0.39,716634.0,0.0005267316302343956,0.09477835747267427,0.0,6.6759204373229155e-06,51,512,5121
8141,2013,5.009,0.39,716634.0,0.0005267316302343956,0.09477835747267427,0.0,6.6759204373229155e-06,51,512,5121
8142,2014,5.4949,1.1,716634.0,0.0005095541401273885,0.10153319665731836,0.0,1.0177877235556197e-05,51,512,5121
8143,2014,5.4949,1.1,716634.0,0.0005095541401273885,0.10153319665731836,0.0,1.0177877235556197e-05,51,512,5121
8144,2015,5.6938,0.98,716634.0,0.0004972650422675286,0.10326839922194783,0.0,8.351300458610728e-06,51,512,5121
8145,2015,5.6938,0.98,716634.0,0.0004972650422675286,0.10326839922194783,0.0,8.351300458610728e-06,51,512,5121
8146,2016,6.135,0.4,716634.0,0.0005040322580645161,0.094909202901857,0.0,1.474725574878701e-07,51,512,5121
8147,2016,6.135,0.4,716634.0,0.0005040322580645161,0.094909202901857,0.0,1.474725574878701e-07,51,512,5121
8148,2017,7.7145,1.35,716634.0,0.0005055611729019212,0.09598764979678702,0.0,9.73165745412916e-07,51,512,5121
8149,2017,7.7145,1.35,716634.0,0.0005055611729019212,0.09598764979678702,0.0,9.73165745412916e-07,51,512,5121
8150,2018,7.7028,0.62,716634.0,0.0005022601707684581,0.08455163033745378,0.0,1.688387738474515e-08,51,512,5121
8151,2018,7.7028,0.62,716634.0,0.0005022601707684581,0.08455163033745378,0.0,1.688387738474515e-08,51,512,5121
8152,2019,6.2132,-1.17,716634.0,0.000501002004008016,0.0004509018036072144,0.0,-1.4410882958370985e-18,51,512,5121
8153,2019,6.2132,-1.17,716634.0,0.000501002004008016,0.0004509018036072144,0.0,-1.4410882958370985e-18,51,512,5121
8154,2020,3.5758,-3.0,716634.0,0.0004749465685110425,0.00042745191165993827,0.0,-1.5442129215371854e-18,51,512,5121
8155,2020,3.5758,-3.0,716634.0,0.0004749465685110425,0.00042745191165993827,0.0,-1.5442129215371854e-18,51,512,5121
8156,2021,4.7429,1.46,716634.0,0.0008998875140607424,0.11048011927713353,0.00038757531546180493,3.496111662140404e-06,51,512,5121
8157,2021,4.7429,1.46,716634.0,0.0008998875140607424,0.11048011927713353,0.00038757531546180493,3.496111662140404e-06,51,512,5121
8158,2022,2.8451,-1.64,716634.0,0.0008317737575379496,0.10605109782940916,0.00034841770958432414,8.005336016908307e-06,51,512,5121
8159,2022,2.8451,-1.64,716634.0,0.0008317737575379496,0.10605109782940916,0.00034841770958432414,8.005336016908307e-06,51,512,5121
8160,2023,1.4805,-1.38,716634.0,0.0008739348918505571,0.10842883381658655,0.0003652058559749187,1.2316067429267035e-05,51,512,5121
8161,2023,1.4805,-1.38,716634.0,0.0008739348918505571,0.10842883381658655,0.0003652058559749187,1.2316067429267035e-05,51,512,5121
8162,2011,3.3125,-0.11,942126.0,0.00027586206896551725,0.00027586206896551725,0.0,1.1943586404834036e-18,42,423,4236
8163,2012,3.1879,-0.14,942126.0,0.0002698327037236913,0.0002698327037236913,0.0,1.0779102711861173e-18,42,423,4236
8164,2013,3.0249,-0.17,942126.0,0.0005267316302343956,0.0002633658151171978,0.0,-8.922496363393164e-19,42,423,4236
8165,2014,2.8303,-0.21,942126.0,0.001019108280254777,0.0005095541401273885,1.2985579513949758e-07,5.58616208909e-18,42,423,4236
8166,2015,2.7304,-0.11,942126.0,0.000994530084535057,0.0004972650422675286,1.2366700877083526e-07,2.0820925519292085e-18,42,423,4236
8167,2010,4.589,0.48,944148.0,0.0033066960595205296,0.09782477175009553,0.002486487504375558,1.511918455200753e-07,54,541,5412
8168,2011,5.1994,0.58,944148.0,0.0038620689655172414,0.12054543864252602,0.0034202481117342103,3.093068838534423e-06,54,541,5412
8169,2012,5.8618,0.63,944148.0,0.0037776578521316784,0.11862637718598087,0.0034153146705928747,2.6614556398111263e-06,54,541,5412
8170,2013,7.6474,0.51,944148.0,0.0034237555965235715,0.12680809465520895,0.001956759517030282,6.908449391717782e-05,54,541,5412
8171,2014,8.0798,0.63,944148.0,0.0017834394904458597,0.09753372398942961,0.0010393657842965387,1.233026555194593e-06,54,541,5412
8172,2015,8.0815,0.7,944148.0,0.004972650422675286,0.13621237121197938,0.0028642376451968503,0.00018992232857749255,54,541,5412
8173,2016,8.882,0.78,944148.0,0.005544354838709678,0.1408835168450181,0.0036145111311491726,0.00015795827253601124,54,541,5412
8174,2017,9.7247,0.95,944148.0,0.00429726996966633,0.13859536030904596,0.002734137138490345,5.134955777352966e-05,54,541,5412
8175,2018,10.7798,1.13,944148.0,0.004269211451531894,0.13961247025478757,0.0024606525843380673,0.00010971722015705922,54,541,5412
8176,2019,11.8955,1.31,944148.0,0.00375751503006012,0.14118360121634338,0.0017825012265286551,0.00016191990144071524,54,541,5412
8177,2020,12.9877,1.44,944148.0,0.004274519116599383,0.14049432156004038,0.00207618491891203,0.00028667405006262104,54,541,5412
8178,2021,13.5391,1.35,944148.0,0.004499437570303712,0.15288477820168886,0.0027694173163931297,0.0004962237653528509,54,541,5412
8179,2022,14.2179,2.05,944148.0,0.004574755666458723,0.14947893701766607,0.003527198380300432,0.0010658674969797257,54,541,5412
8180,2023,15.8915,2.42,944148.0,0.004806641905178064,0.1470986651248136,0.003521144473472057,0.0014395618294755033,54,541,5412
8181,2010,23.0473,2.59,1403475.0,0.0005511160099200882,0.08290386966622788,0.0,3.631643637897909e-08,52,522,5221
8182,2011,25.3984,2.94,1403475.0,0.001103448275862069,0.12435786149334535,0.0008317543816975599,5.145520151790678e-06,52,522,5221
8183,2012,28.167,3.34,1403475.0,0.0010793308148947653,0.12216384263840427,0.0006459999408729976,8.22393467911159e-07,52,522,5221
8184,2013,30.7736,2.62,1403475.0,0.0010534632604687912,0.1293967968033278,0.00040483511772789436,4.805033209352934e-05,52,522,5221
8185,2014,33.6801,3.35,1403475.0,0.001019108280254777,0.11621871313022009,0.00046156742391582526,3.5856232770092864e-05,52,522,5221
8186,2015,35.3391,3.09,1403475.0,0.0014917951268025855,0.13397739125245858,0.0007633973323685479,0.0005291031258637882,52,522,5221
8187,2016,37.6307,3.81,1403475.0,0.0015120967741935483,0.11753555144523603,0.0005489108319792113,3.157433274185743e-05,52,522,5221
8188,2017,42.9103,2.58,1403475.0,0.0015166835187057635,0.133942137417242,0.0009460545994337041,9.49794661689456e-05,52,522,5221
8189,2018,22.8552,2.35,1403475.0,0.0020090406830738324,0.1367613205554924,0.00038704538034847557,7.095178080760274e-05,52,522,5221
8190,2019,24.8058,2.51,1403475.0,0.002004008016032064,0.136025791314579,0.0005860517006934397,8.002935982616117e-05,52,522,5221
8191,2020,26.5373,2.24,1403475.0,0.00189978627404417,0.13305395925165722,0.0004162372461114226,8.74657141328107e-05,52,522,5221
8192,2021,28.2735,2.32,1403475.0,0.0017997750281214847,0.14604695345471938,0.0007680989303419421,0.00012109110273931667,52,522,5221
8193,2022,25.7092,2.93,1403475.0,0.002495321272613849,0.136253113640403,0.0015709743846440887,0.0002919168761377677,52,522,5221
8194,2023,27.173,1.24,1403475.0,0.002184837229626393,0.13379833215443712,0.0009518570519867451,0.00022572871643056317,52,522,5221
8195,2010,4.6298,-0.04,851310.0,0.004408928079360706,0.1424213588714626,0.005726002556498058,1.766218089385767e-05,33,334,3342
8196,2011,4.854,0.08,851310.0,0.004137931034482759,0.13943707001214084,0.003147629368268054,6.417772880659869e-06,33,334,3342
8197,2012,4.8463,-0.09,851310.0,0.004856988667026444,0.14557459983216925,0.0047495846831867635,4.7373411154048145e-06,33,334,3342
8198,2013,4.9708,0.2,851310.0,0.004740584672109561,0.14945036548193538,0.004684471536700816,0.002513627269789783,33,334,3342
8199,2014,4.2396,-0.5,851310.0,0.0035668789808917193,0.1555914381132053,0.007041976158290387,0.0028905672940926505,33,334,3342
8200,2015,4.3171,-0.18,851310.0,0.0034808552958726998,0.15159128802587374,0.0032527701602225885,0.0005957823910357638,33,334,3342
8201,2016,3.4496,-0.93,851310.0,0.003780241935483871,0.14650178301158634,0.006950200210701604,0.00017880413917005674,33,334,3342
8202,2017,2.6449,-1.02,851310.0,0.0037917087967644088,0.14289995436081182,0.006405178583611328,0.000257722234659385,33,334,3342
8203,2018,2.6218,-0.25,851310.0,0.004771471622300352,0.15129443596967312,0.0061721022163148745,0.000542307989034755,33,334,3342
8204,2019,2.7477,-0.07,851310.0,0.0052605210420841675,0.15521837953163356,0.007397638127090072,0.00039271381088081415,33,334,3342
8205,2020,2.6303,-0.3,851310.0,0.003562099263832819,0.1547048474733833,0.005749988158868471,0.001084894057470268,33,334,3342
8206,2021,2.8741,0.13,851310.0,0.004499437570303712,0.16739426845016106,0.005640810038258562,0.0010431609740612889,33,334,3342
8207,2022,2.9535,0.27,851310.0,0.0037429819089207735,0.1547572869891194,0.0032898726073387155,0.0013263578649908266,33,334,3342
8208,2023,3.8865,0.75,851310.0,0.002184837229626393,0.14776516890092045,0.00155088946130986,0.0009965610795738557,33,334,3342
8209,2016,25.7923,2.47,743367.0,0.00025201612903225806,0.00025201612903225806,0.0,-4.094832924559474e-20,52,522,5221
8210,2017,22.9645,1.71,743367.0,0.0005055611729019212,0.0002527805864509606,0.0,-2.871089809921359e-18,52,522,5221
8211,2018,23.8729,2.13,743367.0,0.0005022601707684581,0.0,0.0,-1.9952065143998476e-18,52,522,5221
8212,2019,25.4793,1.46,743367.0,0.000501002004008016,0.0,0.0,1.0443057243633036e-19,52,522,5221
8213,2020,27.5772,2.18,743367.0,0.0004749465685110425,0.0,0.0,-1.5550788645773346e-18,52,522,5221
8214,2022,26.0857,2.9,743367.0,0.0004158868787689748,0.0,0.0,5.635889089402926e-19,52,522,5221
8215,2023,28.4774,2.96,743367.0,0.0006554511688879178,0.0,0.0,-8.78294388164154e-19,52,522,5221
8216,2010,-2.0583,0.96,1971213.0,0.0016533480297602648,0.11145968485809724,0.002444324067151086,1.3168786979872224e-06,51,516,5161
8217,2011,-1.4968,0.95,1971213.0,0.0005517241379310345,0.09244984068421935,0.0,7.413077077223127e-09,51,516,5161
8218,2012,-1.4391,1.78,1971213.0,0.0005396654074473826,0.11680477545085338,0.0,4.0775747981671225e-07,51,516,5161
8219,2013,3.9568,0.66,1971213.0,0.0010534632604687912,0.1212538939550718,0.0004339014245898195,0.00037036266476723724,51,516,5161
8220,2014,4.4801,2.19,1971213.0,0.00025477707006369424,0.00025477707006369424,0.0,-8.176492821748134e-19,51,516,5161
8221,2015,5.5511,1.81,1971213.0,0.0002486325211337643,0.0002486325211337643,0.0,3.906221746138674e-18,51,516,5161
8222,2016,6.5166,2.62,1971213.0,0.00025201612903225806,0.00025201612903225806,0.0,2.9995843518973532e-18,51,516,5161
8223,2017,15.4188,5.77,1971213.0,0.0002527805864509606,0.0002527805864509606,0.0,-1.1922414423405129e-17,51,516,5161
8224,2018,17.3295,3.38,1971213.0,0.0007533902561526872,0.0005022601707684581,6.308216161372244e-08,-1.440423375250034e-19,51,516,5161
8225,2019,16.4049,0.52,1971213.0,0.001753507014028056,0.12579571201096368,0.0008870411192900272,6.659034230541494e-05,51,516,5161
8226,2020,-17.2206,-30.2,1971213.0,0.0016623129897886488,0.12552160922276293,0.0009537578101376194,8.517693988040294e-05,51,516,5161
8227,2021,-24.2171,-5.51,1971213.0,0.0015748031496062992,0.11758391083128863,0.0009551686327237899,0.00018931716109995677,51,516,5161
8228,2022,10.7436,37.54,1971213.0,0.003119151590767311,0.11846883383112675,0.0020562847276761292,0.0002463368597538485,51,516,5161
8229,2023,4.4873,-4.46,1971213.0,0.0037142232903648676,0.1315461320165546,0.0033620377339031744,0.0007843480574924621,51,516,5161
8230,2010,0.7609,-1.05,944075.0,0.0005511160099200882,0.09338783872000027,0.0,1.7792595098733017e-07,33,334,3342
8231,2016,2.7509,2.1,944075.0,0.0017641129032258064,0.13615220158718921,2.1176046469394003e-08,0.00039848517020632095,33,334,3342
8232,2017,2.4576,-0.23,944075.0,0.0017694641051567241,0.13820638894175166,2.1304727050228452e-08,0.000143932917666906,33,334,3342
8233,2018,2.1084,-0.09,944075.0,0.0022601707684580617,0.14593515857679168,2.3399882704896445e-05,0.002672992140894325,33,334,3342
8234,2019,2.1991,0.05,944075.0,0.0030060120240480957,0.1454253086714219,0.000662186616449096,0.0027585458314870847,33,334,3342
8235,2020,1.7405,-0.51,944075.0,0.00023747328425552126,0.00023747328425552126,0.0,-2.200993004159984e-18,33,334,3342
8236,2023,2.6472,-0.27,944075.0,0.00043696744592527855,0.00021848372296263927,0.0,7.982183803372994e-19,33,334,3342
8237,2010,5.5329,2.15,1172222.0,0.0005511160099200882,0.07953320712426525,0.0,2.983099791596662e-09,48,481,4811
8238,2011,4.3934,-0.05,1172222.0,0.0005517241379310345,0.09039491049372272,0.0,8.301175277781008e-09,48,481,4811
8239,2012,5.2217,1.04,1172222.0,0.0005396654074473826,0.11434562949455326,0.0,2.030517585052004e-07,48,481,4811
8240,2013,7.5704,1.0,1172222.0,0.0005267316302343956,0.11586951814234223,0.0,1.317740424801818e-05,48,481,4811
8241,2014,6.7437,1.29,1172222.0,0.0005095541401273885,0.12143620847636773,0.0,3.3936036813427755e-05,48,481,4811
8242,2015,8.3531,3.38,1172222.0,0.0004972650422675286,0.12526378591986498,0.0,9.27994710553321e-05,48,481,4811
8243,2016,12.7342,4.4,1172222.0,0.0005040322580645161,0.09707036895256367,0.0,9.389359139152472e-07,48,481,4811
8244,2017,18.876,6.86,1172222.0,0.0005055611729019212,0.10502727584069932,0.0,6.150681250455318e-06,48,481,4811
8245,2018,19.5302,4.63,1172222.0,0.0005022601707684581,0.10296579792399659,0.0,1.268154648634186e-06,48,481,4811
8246,2019,23.4551,4.72,1172222.0,0.000501002004008016,0.09102492559254194,0.0,9.45588758076438e-08,48,481,4811
8247,2020,12.4656,-11.08,1172222.0,0.0004749465685110425,0.09367118227915126,0.0,5.301608004947474e-07,48,481,4811
8248,2021,11.1078,-2.85,1172222.0,0.0004499437570303712,0.11124786192750906,0.0,1.8792261932296967e-06,48,481,4811
8249,2022,6.4773,-4.67,1172222.0,0.0008317737575379496,0.12500449532264304,0.00016694775686034233,0.0008638765259099217,48,481,4811
8250,2023,1.8413,-5.05,1172222.0,0.0008739348918505571,0.12383270370524031,0.0002516332093654981,0.0005869602009021113,48,481,4811
8251,2011,12.4809,1.48,945114.0,0.0005517241379310345,0.11076965118148206,0.0,2.574967712746806e-07,42,423,4239
8252,2012,12.209,-0.22,945114.0,0.0016189962223421479,0.11422265761546649,0.0008773022264657451,6.545256810833196e-07,42,423,4239
8253,2013,11.0594,-1.18,945114.0,0.0005267316302343956,0.12606693221483076,0.0,2.2295032203818238e-05,42,423,4239
8254,2017,5.7098,2.06,945114.0,0.0005055611729019212,0.11746770381765578,0.0,5.7773032649455273e-05,42,423,4239
8255,2018,3.6882,1.34,945114.0,0.0005022601707684581,0.1334801257671168,0.0,0.00019532926777379676,42,423,4239
8256,2022,5.5425,2.05,945114.0,0.0004158868787689748,0.09452114859989161,0.0,8.003447751856514e-07,42,423,4239
8257,2023,6.7027,1.85,945114.0,0.00043696744592527855,0.00029131163061685235,0.0,3.296770758220227e-18,42,423,4239
8258,2010,18.7632,2.57,943452.0,0.005511160099200882,0.13448904790520497,0.0043792769908133225,2.6877182715168134e-05,33,336,3365
8259,2011,21.7993,3.54,943452.0,0.004413793103448276,0.13480007824726134,0.0026978418202948154,1.3175110688855763e-05,33,336,3365
8260,2012,26.7657,5.24,943452.0,0.004317323259579061,0.13966851948635797,0.003190965039264037,6.855179378806622e-06,33,336,3365
8261,2013,16.5286,3.05,943452.0,0.004213853041875165,0.14648574690639105,0.0044386141206483026,0.00020756039996250636,33,336,3365
8262,2014,18.7719,3.66,943452.0,0.003312101910828025,0.1411568940382583,0.0023958140657902205,0.00021430329974121665,33,336,3365
8263,2015,18.507,4.14,943452.0,0.0037294878170064643,0.14901603948650124,0.0023924680885554763,0.000532744231242646,33,336,3365
8264,2016,23.1174,3.37,943452.0,0.004788306451612903,0.15687482781282658,0.003948867510598251,0.0008709537091310273,33,336,3365
8265,2017,29.2487,2.74,943452.0,0.006066734074823054,0.15349982921428526,0.005659441076993834,0.000281656025195119,33,336,3365
8266,2018,29.6551,3.06,943452.0,0.004520341536916123,0.15429249580826815,0.003435576852150794,0.0009134489482105253,33,336,3365
8267,2019,51.9382,1.91,943452.0,0.004008016032064128,0.15749494684418142,0.003532638200548391,0.0021218749799814134,33,336,3365
8268,2020,53.5892,2.18,943452.0,0.004274519116599383,0.15065455901202088,0.004114033772565259,0.001092460146101536,33,336,3365
8269,2021,54.9022,2.96,943452.0,0.0035995500562429695,0.1708537348582343,0.004811017599600964,0.003162565999969098,33,336,3365
8270,2022,55.7506,3.46,943452.0,0.005822416302765647,0.1675930773593157,0.012941174633989352,0.002940674135836669,33,336,3365
8271,2023,58.982,4.54,943452.0,0.005680576797028621,0.1681283855540984,0.009719829234756588,0.004870383571188818,33,336,3365
8272,2010,3.0773,1.05,934549.0,0.0005511160099200882,0.0002755580049600441,0.0,2.6764477597761468e-18,53,533,5331
8273,2011,7.4532,0.53,934549.0,0.001103448275862069,0.0005517241379310345,1.5224175991474462e-07,1.319579388996091e-17,53,533,5331
8274,2012,12.4388,1.26,934549.0,0.0005396654074473826,0.0002698327037236913,0.0,3.2090344296242724e-18,53,533,5331
