,year,bkvlps,epspx,cik,motif_003,motif_012,motif_102,motif_021D,motif_021U,motif_021C,motif_111D,motif_111U,motif_030T,motif_030C,motif_201,motif_120D,motif_120U,motif_120C,motif_210,motif_300
38586,2011.0,7.4704,-4.96,1484478.0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,1
38587,2012.0,3.7541,-4.29,1484478.0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,1
38588,2013.0,1.7632,-2.92,1484478.0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,1
38589,2011.0,5.5843,-0.19,1131457.0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,0
38590,2012.0,6.1687,0.37,1131457.0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
38591,2010.0,3.4701,-0.2,1568319.0,0,0,0,0,0,0,6,1,0,0,25,0,0,0,0,1
38592,2011.0,1.0627,-4.36,1568319.0,0,0,0,0,0,0,4,1,0,0,19,0,0,0,0,1
38593,2012.0,0.3295,-0.63,1568319.0,0,0,0,0,0,0,2,1,0,0,22,0,0,0,0,1
38594,2013.0,0.0106,-6.26,1568319.0,0,0,0,0,0,0,2,1,0,0,23,0,0,0,0,1
38595,2014.0,-6.9719,-7.17,1568319.0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0
38596,2015.0,-4.5204,-1.4,1568319.0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0
38597,2016.0,29.473,-4.68,1318605.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
38598,2021.0,29.2246,5.6,1318605.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38599,2022.0,14.129,4.02,1318605.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
38600,2023.0,19.6653,4.73,1318605.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
38601,2014.0,15.4821,0.15,1482512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38602,2015.0,18.6849,-0.19,1482512.0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0
38603,2016.0,22.736,0.26,1482512.0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0
38604,2017.0,23.3785,0.44,1482512.0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0
38605,2018.0,22.9546,0.63,1482512.0,0,0,0,0,0,0,3,2,0,0,10,0,0,0,0,0
38606,2019.0,22.0879,0.28,1482512.0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,0,0
38607,2020.0,22.874,0.0,1482512.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38608,2021.0,21.9475,0.04,1482512.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38609,2022.0,20.4184,-0.39,1482512.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
38610,2023.0,18.811,-1.36,1482512.0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0
38611,2014.0,5.9471,0.62,1510400.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38612,2015.0,7.3176,-0.35,1510400.0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
38613,2016.0,8.261,0.41,1510400.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38614,2017.0,8.3922,0.26,1510400.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38615,2011.0,1.834,-0.66,1476719.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
38616,2012.0,1.1382,-1.12,1476719.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
38617,2013.0,-0.0943,-1.32,1476719.0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,0
38618,2012.0,0.6161,-0.07,1321847.0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
38619,2013.0,0.578,-0.05,1321847.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
38620,2014.0,0.5167,-0.1,1321847.0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0
38621,2015.0,0.5049,-0.04,1321847.0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0
38622,2016.0,0.6945,-0.05,1321847.0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
38623,2017.0,0.7434,-0.05,1321847.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1
38624,2018.0,0.8282,-0.04,1321847.0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1
38625,2019.0,0.821,-0.04,1321847.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3
38626,2020.0,0.8119,-0.04,1321847.0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,3
38627,2021.0,0.7912,-0.03,1321847.0,0,0,0,0,0,0,2,0,0,0,35,0,0,0,0,1
38628,2010.0,5.6874,1.08,1160958.0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0
38629,2011.0,5.6812,0.07,1160958.0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,0,0
38630,2012.0,5.3242,-0.73,1160958.0,0,0,0,0,0,0,11,0,0,0,56,0,0,0,0,0
38631,2013.0,5.2702,-0.45,1160958.0,0,0,0,0,0,0,13,0,0,0,71,0,0,0,0,0
38632,2014.0,6.4103,-0.69,1160958.0,0,0,0,0,0,0,4,0,0,0,36,0,0,0,0,0
38633,2015.0,7.3795,-0.35,1160958.0,0,0,0,0,0,0,7,0,0,0,43,0,0,0,0,0
38634,2016.0,11.1983,0.65,1160958.0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0
38635,2017.0,9.6167,-1.78,1160958.0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0
38636,2018.0,8.2788,-2.19,1160958.0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0
38637,2019.0,7.5497,-1.61,1160958.0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0
38638,2020.0,6.626,-1.2,1160958.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
38639,2010.0,6.8526,0.45,1487101.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
38640,2011.0,7.0102,0.02,1487101.0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0
38641,2012.0,8.3304,0.04,1487101.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
38642,2013.0,8.1308,-0.29,1487101.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
38643,2014.0,8.0948,-0.34,1487101.0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0
38644,2015.0,6.3049,-1.51,1487101.0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0
38645,2016.0,5.6846,0.05,1487101.0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0
38646,2017.0,6.2357,-0.22,1487101.0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0
38647,2018.0,5.8051,-0.45,1487101.0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0
38648,2017.0,2.3169,0.27,1488917.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38649,2018.0,2.6415,0.23,1488917.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38650,2019.0,3.0607,0.24,1488917.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38651,2020.0,3.5306,0.5,1488917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38652,2021.0,3.7989,0.28,1488917.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38653,2022.0,4.0322,0.27,1488917.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38654,2023.0,4.4029,0.37,1488917.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38655,2019.0,9.0802,0.95,1488139.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38656,2020.0,10.219,1.13,1488139.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38657,2021.0,13.6179,1.38,1488139.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38658,2022.0,15.8626,1.83,1488139.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38659,2023.0,17.2538,1.2,1488139.0,0,0,0,0,0,0,3,2,0,0,19,0,0,0,0,1
38660,2010.0,13.2602,0.88,1487952.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
38661,2011.0,13.8457,0.81,1487952.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38662,2012.0,14.7071,0.87,1487952.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38663,2013.0,14.808,0.32,1487952.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
38664,2014.0,14.6073,0.28,1487952.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38665,2015.0,13.0804,-0.96,1487952.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38666,2016.0,12.9914,0.49,1487952.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38667,2017.0,14.5328,1.08,1487952.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38668,2018.0,16.2101,1.76,1487952.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38669,2019.0,17.8481,1.64,1487952.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38670,2020.0,18.9925,0.8,1487952.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
38671,2021.0,20.336,1.49,1487952.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
38672,2022.0,22.5917,2.65,1487952.0,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,1
38673,2023.0,24.5637,1.89,1487952.0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,1
38674,2017.0,8.2071,1.85,1490892.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38675,2018.0,6.6075,2.23,1490892.0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,1
38676,2019.0,4.1952,2.06,1490892.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,1
38677,2020.0,1.4866,1.96,1490892.0,0,0,0,0,0,0,2,2,0,0,21,0,0,0,0,1
38678,2014.0,-1.1639,-1.76,1453593.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38679,2015.0,0.746,-0.24,1453593.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38680,2016.0,-0.4101,-1.54,1453593.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38681,2010.0,0.3326,-0.06,1495479.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38682,2011.0,4.3428,3.96,1495479.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38683,2012.0,5.1175,0.82,1495479.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
38684,2013.0,5.3606,0.39,1495479.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
38685,2014.0,3.5633,0.63,1495479.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38686,2015.0,3.7146,0.3,1495479.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38687,2016.0,-1.4267,-5.09,1495479.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38688,2017.0,-1.9945,-0.64,1495479.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38689,2010.0,1.5879,1.14,1495320.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
38690,2011.0,3.0614,1.43,1495320.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
38691,2012.0,4.789,1.7,1495320.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38692,2013.0,6.2833,1.45,1495320.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
38693,2014.0,7.0986,1.01,1495320.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38694,2015.0,7.5662,0.71,1495320.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38695,2016.0,7.8355,0.54,1495320.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38696,2017.0,8.0454,0.2,1495320.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38697,2018.0,8.5802,0.59,1495320.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38698,2019.0,9.0669,0.47,1495320.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38699,2020.0,9.4244,0.26,1495320.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38700,2021.0,9.8716,0.53,1495320.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38701,2022.0,8.1706,-1.9,1495320.0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0
38702,2023.0,8.4354,0.25,1495320.0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,0,0
38703,2013.0,3.6672,-2.59,1379246.0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0
38704,2010.0,6.1,1.32,1486957.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
38705,2011.0,6.9919,1.44,1486957.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
38706,2012.0,8.5601,1.92,1486957.0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0
38707,2013.0,10.5432,3.09,1486957.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38708,2014.0,9.361,0.27,1486957.0,0,0,0,0,0,0,3,0,0,0,28,0,0,0,0,0
38709,2015.0,2.5235,1.32,1486957.0,0,0,0,0,0,0,2,0,0,0,32,0,0,0,0,0
38710,2016.0,1.5109,1.79,1486957.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38711,2017.0,2.8706,1.49,1486957.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
38712,2018.0,2.4742,2.29,1486957.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
38713,2019.0,4.2398,2.56,1486957.0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0
38714,2020.0,6.4816,2.92,1486957.0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0
38715,2021.0,6.9716,3.24,1486957.0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0
38716,2022.0,8.2003,2.6,1486957.0,0,0,0,0,0,0,3,1,0,0,16,0,0,0,0,0
38717,2023.0,10.1974,2.68,1486957.0,0,0,0,0,0,0,3,1,0,0,16,0,0,0,0,0
38718,2014.0,5.4883,-3.4,1426800.0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0
38719,2015.0,6.8932,-1.81,1426800.0,0,0,0,0,0,0,8,0,0,0,44,0,0,0,0,1
38720,2016.0,4.6314,-2.57,1426800.0,0,0,0,0,0,0,8,0,0,0,49,0,0,0,0,0
38721,2017.0,5.6172,-2.41,1426800.0,0,0,0,0,0,0,5,0,0,0,46,0,0,0,0,0
38722,2018.0,8.2625,-3.98,1426800.0,0,0,0,0,0,0,3,0,0,0,44,0,0,0,0,0
38723,2019.0,8.3917,-3.72,1426800.0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0
38724,2020.0,7.0702,-1.75,1426800.0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0
38725,2021.0,3.5106,-3.0,1426800.0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0
38726,2022.0,1.6906,-1.92,1426800.0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0
38727,2014.0,,,1490286.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38728,2020.0,,,1490286.0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0
38729,2021.0,,,1490286.0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
38730,2022.0,,,1490286.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0
38731,2023.0,,,1490286.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
38732,2015.0,0.4691,-0.03,319458.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
38733,2016.0,0.2823,-0.22,319458.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38734,2017.0,0.161,-0.13,319458.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
38735,2018.0,0.0848,-0.09,319458.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38736,2019.0,-0.0482,-0.1,319458.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38737,2020.0,0.4055,-0.57,319458.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38738,2021.0,0.4673,-0.74,319458.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38739,2022.0,0.0988,-0.48,319458.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38740,2023.0,-0.0215,-0.42,319458.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38741,2014.0,14.7384,2.15,1564822.0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0
38742,2015.0,15.4822,1.83,1564822.0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0
38743,2014.0,3.1269,-0.58,1608638.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
38744,2015.0,3.2695,0.11,1608638.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
38745,2016.0,3.9121,0.25,1608638.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
38746,2017.0,4.3513,0.17,1608638.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
38747,2018.0,4.6166,0.4,1608638.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38748,2013.0,-0.3474,0.49,1533526.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
38749,2014.0,1.0122,1.5,1533526.0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0
38750,2015.0,2.6224,1.67,1533526.0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0
38751,2016.0,4.1973,1.5,1533526.0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0
38752,2017.0,6.4956,2.35,1533526.0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0
38753,2018.0,8.3861,2.66,1533526.0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0
38754,2010.0,2.8406,-2.24,1361103.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38755,2011.0,2.4727,-2.4,1361103.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38756,2012.0,10.5212,1.32,1497770.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38757,2013.0,11.8483,1.23,1497770.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38758,2014.0,13.6211,1.6,1497770.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38759,2015.0,16.5581,2.76,1497770.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
38760,2016.0,20.6496,3.87,1497770.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
38761,2017.0,26.9662,7.03,1497770.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38762,2018.0,30.5836,5.15,1497770.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38763,2019.0,34.4827,5.61,1497770.0,0,0,0,0,0,0,3,1,0,0,17,0,0,0,0,0
38764,2020.0,38.9928,7.85,1497770.0,0,0,0,0,0,0,2,1,0,0,12,0,0,0,0,0
38765,2021.0,48.3682,8.27,1497770.0,0,0,0,0,0,0,6,1,0,0,28,0,0,0,0,0
38766,2022.0,52.1492,6.43,1497770.0,0,0,0,0,0,0,6,1,0,0,24,0,0,0,0,0
38767,2023.0,52.4351,3.2,1497770.0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0
38768,2010.0,7.4945,2.58,913277.0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,1
38769,2011.0,7.911,0.22,913277.0,0,0,0,8,0,0,5,0,0,0,12,0,0,0,0,1
38770,2012.0,7.808,0.07,913277.0,0,0,0,8,0,0,5,0,0,0,13,0,0,0,0,1
38771,2013.0,7.6192,-0.18,913277.0,0,0,0,7,0,0,5,1,0,0,12,0,0,0,0,1
38772,2014.0,7.8643,-0.28,913277.0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,1
38773,2015.0,5.6406,-2.65,913277.0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,1
38774,2016.0,5.3574,-0.3,913277.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38775,2017.0,5.4253,-0.02,913277.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38776,2023.0,7.6573,-0.42,913277.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38777,2013.0,1.4221,-0.31,1559865.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
38778,2014.0,1.5351,0.86,1559865.0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0
38779,2015.0,1.3097,1.11,1559865.0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0
38780,2016.0,1.4411,1.01,1559865.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38781,2017.0,1.9907,0.76,1559865.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
38782,2018.0,2.9216,1.19,1559865.0,0,0,0,0,0,0,6,0,0,0,24,0,0,0,0,0
38783,2019.0,3.7109,1.44,1559865.0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0
38784,2020.0,4.6819,1.45,1559865.0,0,0,0,0,0,0,4,1,0,0,33,0,0,0,0,0
38785,2021.0,6.4779,2.24,1559865.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38786,2015.0,8.0063,-1.22,1494448.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1
38787,2016.0,6.0841,-1.79,1494448.0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,1
38788,2010.0,5.295,-2.8,1299130.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
38789,2011.0,3.4834,-2.03,1299130.0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0
38790,2012.0,1.9473,-1.69,1299130.0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0
38791,2013.0,1.0438,-1.26,1299130.0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
38792,2014.0,0.7433,-0.94,1299130.0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
38793,2015.0,0.9194,-0.42,1299130.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
38794,2016.0,0.9136,-0.83,1299130.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
38795,2017.0,0.7405,-0.87,1299130.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
38796,2018.0,0.7592,-0.76,1299130.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
38797,2019.0,0.3587,-0.55,1299130.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38798,2020.0,1.7447,0.18,1299130.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
38799,2021.0,3.5795,-0.89,1299130.0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0
38800,2022.0,2.4852,-1.4,1299130.0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0
38801,2023.0,2.6193,-1.21,1299130.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38802,2011.0,3.1682,-1.28,1235007.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
38803,2012.0,2.7722,-0.48,1235007.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38804,2013.0,2.4402,-0.5,1235007.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
38805,2014.0,4.9062,0.14,1235007.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38806,2015.0,4.0763,-0.98,1235007.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38807,2016.0,3.2363,-1.04,1235007.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38808,2017.0,1.9808,-1.25,1235007.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38809,2017.0,8.8625,0.22,1175535.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38810,2018.0,8.8103,0.54,1175535.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38811,2019.0,8.3225,0.57,1175535.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38812,2020.0,0.0241,-0.18,1507964.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
38813,2011.0,9.0809,0.56,1490013.0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0
38814,2012.0,8.5933,0.43,1490013.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
38815,2013.0,8.0122,0.54,1490013.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
38816,2014.0,6.3777,-0.88,1490013.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
38817,2015.0,4.3012,-0.35,1490013.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38818,2016.0,3.5898,-0.43,1490013.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
38819,2011.0,-18.2114,-1.82,1392522.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38820,2012.0,-18.1968,-0.41,1392522.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
38821,2013.0,-17.8062,-0.81,1392522.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
38822,2014.0,-11.741,0.84,1392522.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
38823,2016.0,28.4137,-1.8,1389170.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
38824,2017.0,28.3145,-0.31,1389170.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
38825,2018.0,26.2279,-0.53,1389170.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
38826,2019.0,21.1335,-1.44,1389170.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
38827,2020.0,11.6367,-7.26,1389170.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38828,2021.0,8.8151,-0.07,1389170.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38829,2022.0,11.7929,3.95,1389170.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38830,2023.0,12.3071,3.69,1389170.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
38831,2010.0,6.2155,-0.2,1498021.0,0,0,0,0,0,0,3,1,0,0,21,0,0,0,0,0
38832,2011.0,6.9791,-0.25,1498021.0,0,0,0,0,0,0,4,1,0,0,28,0,0,0,0,0
38833,2012.0,7.1095,-0.44,1498021.0,0,0,0,0,0,0,3,0,0,0,27,0,0,0,0,0
38834,2013.0,7.3893,-0.29,1498021.0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0
38835,2014.0,8.5426,0.27,1498021.0,0,0,0,0,0,0,6,0,0,0,22,0,0,0,0,0
38836,2015.0,8.7222,0.14,1498021.0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0
