gvkey,datadate,fyear,cik,naics
006233,2013-12-31,2013,0000016859,212210
006233,2014-12-31,2014,0000016859,212210
006233,2015-12-31,2015,0000016859,212210
006233,2016-12-31,2016,0000016859,212210
006233,2017-12-31,2017,0000016859,212210
006233,2018-12-31,2018,0000016859,212210
006233,2019-12-31,2019,0000016859,212210
006233,2020-12-31,2020,0000016859,212210
006233,2021-12-31,2021,0000016859,212210
006233,2022-12-31,2022,0000016859,212210
006233,2023-12-31,2023,0000016859,212210
006311,2010-12-31,2010,0000056868,211120
006311,2011-12-31,2011,0000056868,211120
006311,2012-12-31,2012,0000056868,211120
006311,2013-12-31,2013,0000056868,211120
006311,2014-12-31,2014,0000056868,211120
006311,2015-12-31,2015,0000056868,211120
006311,2016-12-31,2016,0000056868,211120
006311,2017-12-31,2017,0000056868,211120
006311,2018-12-31,2018,0000056868,211120
006311,2019-12-31,2019,0000056868,211120
006311,2020-12-31,2020,0000056868,211120
006311,2021-12-31,2021,0000056868,211120
006311,2022-12-31,2022,0000056868,211120
006311,2023-12-31,2023,0000056868,211120
006379,2010-12-31,2010,0000055135,561320
006379,2011-12-31,2011,0000055135,561320
006379,2012-12-31,2012,0000055135,561320
006379,2013-12-31,2013,0000055135,561320
006379,2014-12-31,2014,0000055135,561320
006379,2015-12-31,2015,0000055135,561320
006379,2016-12-31,2016,0000055135,561320
006379,2017-12-31,2017,0000055135,561320
006379,2018-12-31,2018,0000055135,561320
006379,2019-12-31,2019,0000055135,561320
006379,2020-12-31,2020,0000055135,561320
006379,2021-12-31,2021,0000055135,561320
006379,2022-12-31,2022,0000055135,561320
006379,2023-12-31,2023,0000055135,561320
006410,2011-04-30,2010,0000055529,339113
006410,2012-04-30,2011,0000055529,339113
006410,2013-04-30,2012,0000055529,339113
006410,2014-04-30,2013,0000055529,339113
006410,2015-04-30,2014,0000055529,339113
006410,2016-04-30,2015,0000055529,339113
006410,2017-04-30,2016,0000055529,339113
006410,2018-04-30,2017,0000055529,339113
006410,2019-04-30,2018,0000055529,339113
006410,2020-04-30,2019,0000055529,339113
006410,2021-04-30,2020,0000055529,339113
006410,2022-04-30,2021,0000055529,339113
006410,2023-04-30,2022,0000055529,339113
006416,2010-06-30,2010,0000719733,334418
006416,2011-06-30,2011,0000719733,334418
006416,2012-06-30,2012,0000719733,334418
006416,2013-06-30,2013,0000719733,334418
006416,2014-06-30,2014,0000719733,334418
006416,2015-06-30,2015,0000719733,334418
006416,2016-06-30,2016,0000719733,334418
006416,2017-06-30,2017,0000719733,334418
006416,2018-06-30,2018,0000719733,334418
006416,2019-06-30,2019,0000719733,334418
006416,2020-06-30,2020,0000719733,334418
006416,2021-06-30,2021,0000719733,334418
006416,2022-06-30,2022,0000719733,334418
006416,2023-06-30,2023,0000719733,334418
006461,2010-12-31,2010,0000056047,483211
006461,2011-12-31,2011,0000056047,483211
006461,2012-12-31,2012,0000056047,483211
006461,2013-12-31,2013,0000056047,483211
006461,2014-12-31,2014,0000056047,483211
006461,2015-12-31,2015,0000056047,483211
006461,2016-12-31,2016,0000056047,483211
006461,2017-12-31,2017,0000056047,483211
006461,2018-12-31,2018,0000056047,483211
006461,2019-12-31,2019,0000056047,483211
006461,2020-12-31,2020,0000056047,483211
006461,2021-12-31,2021,0000056047,483211
006461,2022-12-31,2022,0000056047,483211
006461,2023-12-31,2023,0000056047,483211
006509,2010-09-30,2010,0000056978,333242
006509,2011-09-30,2011,0000056978,333242
006509,2012-09-30,2012,0000056978,333242
006509,2013-09-30,2013,0000056978,333242
006509,2014-09-30,2014,0000056978,333242
006509,2015-09-30,2015,0000056978,333242
006509,2016-09-30,2016,0000056978,333242
006509,2017-09-30,2017,0000056978,333242
006509,2018-09-30,2018,0000056978,333242
006509,2019-09-30,2019,0000056978,333242
006509,2020-09-30,2020,0000056978,333242
006509,2021-09-30,2021,0000056978,333242
006509,2022-09-30,2022,0000056978,333242
006509,2023-09-30,2023,0000056978,333242
006527,2010-06-30,2010,0000763532,335132
006527,2011-06-30,2011,0000763532,335132
006527,2012-06-30,2012,0000763532,335132
006527,2013-06-30,2013,0000763532,335132
006527,2014-06-30,2014,0000763532,335132
006527,2015-06-30,2015,0000763532,335132
006527,2016-06-30,2016,0000763532,335132
006527,2017-06-30,2017,0000763532,335132
006527,2018-06-30,2018,0000763532,335132
006527,2019-06-30,2019,0000763532,335132
006527,2020-06-30,2020,0000763532,335132
006527,2021-06-30,2021,0000763532,335132
006527,2022-06-30,2022,0000763532,335132
006527,2023-06-30,2023,0000763532,335132
006528,2010-12-31,2010,0000060714,325180
006528,2011-12-31,2011,0000060714,325180
006528,2012-12-31,2012,0000060714,325180
006528,2013-12-31,2013,0000060714,325180
006528,2014-12-31,2014,0000060714,325180
006528,2015-12-31,2015,0000060714,325180
006528,2016-12-31,2016,0000060714,325180
006528,2017-12-31,2017,0000060714,325180
006528,2018-12-31,2018,0000060714,325180
006528,2019-12-31,2019,0000060714,325180
006528,2020-12-31,2020,0000060714,325180
006528,2021-12-31,2021,0000060714,325180
006528,2022-12-31,2022,0000060714,325180
006528,2023-12-31,2023,0000060714,325180
006543,2011-04-30,2010,0000057131,337121
006543,2012-04-30,2011,0000057131,337121
006543,2013-04-30,2012,0000057131,337121
006543,2014-04-30,2013,0000057131,337121
006543,2015-04-30,2014,0000057131,337121
006543,2016-04-30,2015,0000057131,337121
006543,2017-04-30,2016,0000057131,337121
006543,2018-04-30,2017,0000057131,337121
006543,2019-04-30,2018,0000057131,337121
006543,2020-04-30,2019,0000057131,337121
006543,2021-04-30,2020,0000057131,337121
006543,2022-04-30,2021,0000057131,337121
006543,2023-04-30,2022,0000057131,337121
006547,2010-09-30,2010,0001126956,221210
006547,2011-09-30,2011,0001126956,221210
006547,2012-09-30,2012,0001126956,221210
006547,2013-09-30,2013,0001126956,221210
006547,2014-09-30,2014,0001126956,221210
006547,2015-09-30,2015,0001126956,221210
006547,2016-09-30,2016,0001126956,221210
006547,2017-09-30,2017,0001126956,221210
006547,2018-09-30,2018,0001126956,221210
006547,2019-09-30,2019,0001126956,221210
006547,2020-09-30,2020,0001126956,221210
006547,2021-09-30,2021,0001126956,221210
006547,2022-09-30,2022,0001126956,221210
006547,2023-09-30,2023,0001126956,221210
006573,2010-06-30,2010,0000057515,311941
006573,2011-06-30,2011,0000057515,311941
006573,2012-06-30,2012,0000057515,311941
006573,2013-06-30,2013,0000057515,311941
006573,2014-06-30,2014,0000057515,311941
006573,2015-06-30,2015,0000057515,311941
006573,2016-06-30,2016,0000057515,311941
006573,2017-06-30,2017,0000057515,311941
006573,2018-06-30,2018,0000057515,311941
006573,2019-06-30,2019,0000057515,311941
006573,2020-06-30,2020,0000057515,311941
006573,2021-06-30,2021,0000057515,311941
006573,2022-06-30,2022,0000057515,311941
006573,2023-06-30,2023,0000057515,311941
006639,2010-09-30,2010,0000058361,513110
006639,2011-09-30,2011,0000058361,513110
006639,2012-09-30,2012,0000058361,513110
006639,2013-09-30,2013,0000058361,513110
006639,2014-09-30,2014,0000058361,513110
006639,2015-09-30,2015,0000058361,513110
006639,2016-09-30,2016,0000058361,513110
006639,2017-09-30,2017,0000058361,513110
006639,2018-09-30,2018,0000058361,513110
006639,2019-09-30,2019,0000058361,513110
006639,2020-09-30,2020,0000058361,513110
006639,2021-09-30,2021,0000058361,513110
006639,2022-09-30,2022,0000058361,513110
006639,2023-09-30,2023,0000058361,513110
006821,2010-12-31,2010,0000060519,321219
006821,2011-12-31,2011,0000060519,321219
006821,2012-12-31,2012,0000060519,321219
006821,2013-12-31,2013,0000060519,321219
006821,2014-12-31,2014,0000060519,321219
006821,2015-12-31,2015,0000060519,321219
006821,2016-12-31,2016,0000060519,321219
006821,2017-12-31,2017,0000060519,321219
006821,2018-12-31,2018,0000060519,321219
006821,2019-12-31,2019,0000060519,321219
006821,2020-12-31,2020,0000060519,321219
006821,2021-12-31,2021,0000060519,321219
006821,2022-12-31,2022,0000060519,321219
006821,2023-12-31,2023,0000060519,321219
006848,2010-12-31,2010,0000061004,334419
006848,2011-12-31,2011,0000061004,334419
006848,2012-12-31,2012,0000061004,334419
006848,2013-12-31,2013,0000061004,334419
006848,2014-12-31,2014,0000061004,334419
006848,2015-12-31,2015,0000061004,334419
006848,2016-12-31,2016,0000061004,334419
006848,2017-12-31,2017,0000061004,334419
006848,2018-12-31,2018,0000061004,334419
006848,2019-12-31,2019,0000061004,334419
006848,2020-12-31,2020,0000061004,334419
006848,2021-12-31,2021,0000061004,334419
006848,2022-12-31,2022,0000061004,334419
006848,2023-12-31,2023,0000061004,334419
006932,2010-12-31,2010,0001161728,22111
006932,2011-12-31,2011,0001161728,22111
006932,2012-12-31,2012,0001161728,22111
006932,2013-12-31,2013,0001161728,22111
006932,2014-12-31,2014,0001161728,22111
006932,2015-12-31,2015,0001161728,22111
006932,2016-12-31,2016,0001161728,22111
006932,2017-12-31,2017,0001161728,22111
006932,2018-12-31,2018,0001161728,22111
006932,2019-12-31,2019,0001161728,22111
006932,2020-12-31,2020,0001161728,22111
006932,2021-12-31,2021,0001161728,22111
006932,2022-12-31,2022,0001161728,22111
006932,2023-12-31,2023,0001161728,22111
006994,2010-12-31,2010,0000061986,333923
006994,2011-12-31,2011,0000061986,333923
006994,2012-12-31,2012,0000061986,333923
006994,2013-12-31,2013,0000061986,333923
006994,2014-12-31,2014,0000061986,333923
006994,2015-12-31,2015,0000061986,333923
006994,2016-12-31,2016,0000061986,333923
006994,2017-12-31,2017,0000061986,333923
006994,2018-12-31,2018,0000061986,333923
006994,2019-12-31,2019,0000061986,333923
006994,2020-12-31,2020,0000061986,333923
006994,2021-12-31,2021,0000061986,333923
006994,2022-12-31,2022,0000061986,333923
006994,2023-12-31,2023,0000061986,333923
007022,2011-05-31,2010,0000062234,512131
007022,2012-05-31,2011,0000062234,512131
007022,2013-05-31,2012,0000062234,512131
007022,2014-05-31,2013,0000062234,512131
007022,2015-05-31,2014,0000062234,512131
007022,2015-12-31,2015,0000062234,512131
007022,2016-12-31,2016,0000062234,512131
007022,2017-12-31,2017,0000062234,512131
007022,2018-12-31,2018,0000062234,512131
007022,2019-12-31,2019,0000062234,512131
007022,2020-12-31,2020,0000062234,512131
007022,2021-12-31,2021,0000062234,512131
007022,2022-12-31,2022,0000062234,512131
007022,2023-12-31,2023,0000062234,512131
007034,2010-06-30,2010,0000062362,533110
007034,2011-06-30,2011,0000062362,533110
007034,2012-06-30,2012,0000062362,533110
007034,2013-06-30,2013,0000062362,533110
007034,2014-06-30,2014,0000062362,533110
007034,2015-06-30,2015,0000062362,533110
007034,2016-06-30,2016,0000062362,533110
007034,2017-06-30,2017,0000062362,533110
007034,2018-06-30,2018,0000062362,533110
007034,2019-06-30,2019,0000062362,533110
007034,2020-06-30,2020,0000062362,533110
007034,2021-06-30,2021,0000062362,533110
007034,2022-06-30,2022,0000062362,533110
007034,2023-06-30,2023,0000062362,533110
007117,2010-12-31,2010,0000063330,237210
007117,2011-12-31,2011,0000063330,237210
007117,2012-12-31,2012,0000063330,237210
007117,2013-12-31,2013,0000063330,237210
007117,2014-12-31,2014,0000063330,237210
007117,2015-12-31,2015,0000063330,237210
007117,2016-12-31,2016,0000063330,237210
007117,2017-12-31,2017,0000063330,237210
007117,2018-12-31,2018,0000063330,237210
007117,2019-12-31,2019,0000063330,237210
007117,2020-12-31,2020,0000063330,237210
007117,2021-12-31,2021,0000063330,237210
007117,2022-12-31,2022,0000063330,237210
007117,2023-12-31,2023,0000063330,237210
007138,2010-07-31,2010,0000054187,531120
007138,2011-07-31,2011,0000054187,531120
007138,2012-07-31,2012,0000054187,531120
007138,2013-07-31,2013,0000054187,531120
007138,2014-07-31,2014,0000054187,531120
007138,2015-07-31,2015,0000054187,531120
007138,2016-07-31,2016,0000054187,531120
007138,2017-07-31,2017,0000054187,531120
007138,2018-07-31,2018,0000054187,531120
007138,2019-07-31,2019,0000054187,531120
007138,2020-07-31,2020,0000054187,531120
007138,2021-07-31,2021,0000054187,531120
007138,2022-07-31,2022,0000054187,531120
007138,2023-07-31,2023,0000054187,531120
007161,2010-12-31,2010,0000752714,532420
007161,2011-12-31,2011,0000752714,532420
007161,2012-12-31,2012,0000752714,532420
007161,2013-12-31,2013,0000752714,532420
007161,2014-12-31,2014,0000752714,532420
007161,2015-12-31,2015,0000752714,532420
007161,2016-12-31,2016,0000752714,532420
007161,2017-12-31,2017,0000752714,532420
007161,2018-12-31,2018,0000752714,532420
007161,2019-12-31,2019,0000752714,532420
007161,2020-12-31,2020,0000752714,532420
007161,2021-12-31,2021,0000752714,532420
007161,2022-12-31,2022,0000752714,532420
007161,2023-12-31,2023,0000752714,532420
007183,2010-12-31,2010,0000064463,513210
007183,2011-12-31,2011,0000064463,513210
007183,2012-12-31,2012,0000064463,513210
007183,2013-12-31,2013,0000064463,513210
007183,2014-12-31,2014,0000064463,513210
007183,2015-12-31,2015,0000064463,513210
007183,2016-12-31,2016,0000064463,513210
007183,2017-12-31,2017,0000064463,513210
007183,2018-12-31,2018,0000064463,513210
007183,2019-12-31,2019,0000064463,513210
007183,2020-12-31,2020,0000064463,513210
007183,2021-12-31,2021,0000064463,513210
007183,2022-12-31,2022,0000064463,513210
007183,2023-12-31,2023,0000064463,513210
007185,2010-09-30,2010,0000064472,333994
007185,2011-09-30,2011,0000064472,333994
007185,2012-09-30,2012,0000064472,333994
007185,2013-09-30,2013,0000064472,333994
007185,2014-09-30,2014,0000064472,333994
007185,2015-09-30,2015,0000064472,333994
007185,2016-09-30,2016,0000064472,333994
007185,2017-09-30,2017,0000064472,333994
007185,2018-09-30,2018,0000064472,333994
007185,2019-09-30,2019,0000064472,333994
007185,2020-09-30,2020,0000064472,333994
007185,2021-09-30,2021,0000064472,333994
007185,2022-09-30,2022,0000064472,333994
007185,2023-09-30,2023,0000064472,333994
007275,2011-03-31,2010,0000724004,3391
007275,2012-03-31,2011,0000724004,3391
007275,2013-03-31,2012,0000724004,3391
007275,2014-03-31,2013,0000724004,3391
007275,2015-03-31,2014,0000724004,3391
007275,2016-03-31,2015,0000724004,3391
007275,2017-03-31,2016,0000724004,3391
007275,2018-03-31,2017,0000724004,3391
007275,2019-03-31,2018,0000724004,3391
007275,2020-03-31,2019,0000724004,3391
007275,2021-03-31,2020,0000724004,3391
007275,2022-03-31,2021,0000724004,3391
007275,2023-03-31,2022,0000724004,3391
007277,2010-12-31,2010,0000313364,533110
007277,2011-12-31,2011,0000313364,533110
007277,2012-12-31,2012,0000313364,533110
007277,2013-12-31,2013,0000313364,533110
007277,2014-12-31,2014,0000313364,533110
007277,2015-12-31,2015,0000313364,533110
007277,2016-12-31,2016,0000313364,533110
007277,2017-12-31,2017,0000313364,533110
007277,2018-12-31,2018,0000313364,533110
007277,2019-12-31,2019,0000313364,533110
007277,2020-12-31,2020,0000313364,533110
007277,2021-12-31,2021,0000313364,533110
007277,2022-12-31,2022,0000313364,533110
007277,2023-12-31,2023,0000313364,533110
007279,2011-01-31,2010,0000065172,523910
007279,2012-01-31,2011,0000065172,523910
007279,2013-01-31,2012,0000065172,523910
007279,2014-01-31,2013,0000065172,523910
007279,2015-01-31,2014,0000065172,523910
007279,2016-01-31,2015,0000065172,523910
007279,2017-01-31,2016,0000065172,523910
007279,2018-01-31,2017,0000065172,523910
007279,2019-01-31,2018,0000065172,523910
007279,2020-01-31,2019,0000065172,523910
007279,2021-01-31,2020,0000065172,523910
007279,2022-01-31,2021,0000065172,523910
007279,2023-01-31,2022,0000065172,523910
007279,2024-01-31,2023,0000065172,523910
007291,2011-04-30,2010,0000065270,334417
007291,2012-04-30,2011,0000065270,334417
007291,2013-04-30,2012,0000065270,334417
007291,2014-04-30,2013,0000065270,334417
007291,2015-04-30,2014,0000065270,334417
007291,2016-04-30,2015,0000065270,334417
007291,2017-04-30,2016,0000065270,334417
007291,2018-04-30,2017,0000065270,334417
007291,2019-04-30,2018,0000065270,334417
007291,2020-04-30,2019,0000065270,334417
007291,2021-04-30,2020,0000065270,334417
007291,2022-04-30,2021,0000065270,334417
007291,2023-04-30,2022,0000065270,334417
007295,2010-06-30,2010,0000065312,423850
007295,2011-06-30,2011,0000065312,423850
007295,2012-06-30,2012,0000065312,423850
007295,2013-06-30,2013,0000065312,423850
007295,2014-06-30,2014,0000065312,423850
007295,2015-06-30,2015,0000065312,423850
007295,2016-06-30,2016,0000065312,423850
007295,2017-06-30,2017,0000065312,423850
007295,2018-06-30,2018,0000065312,423850
007295,2019-06-30,2019,0000065312,423850
007295,2020-06-30,2020,0000065312,423850
007295,2021-06-30,2021,0000065312,423850
007295,2022-06-30,2022,0000065312,423850
007295,2023-06-30,2023,0000065312,423850
007309,2011-03-31,2010,0000066418,211120
007309,2012-03-31,2011,0000066418,211120
007309,2013-03-31,2012,0000066418,211120
007309,2014-03-31,2013,0000066418,211120
007309,2015-03-31,2014,0000066418,211120
007309,2016-03-31,2015,0000066418,211120
007309,2017-03-31,2016,0000066418,211120
007309,2018-03-31,2017,0000066418,211120
007309,2019-03-31,2018,0000066418,211120
007309,2020-03-31,2019,0000066418,211120
007309,2021-03-31,2020,0000066418,211120
007309,2022-03-31,2021,0000066418,211120
007309,2023-03-31,2022,0000066418,211120
007315,2010-12-31,2010,0000065596,523150
007315,2011-12-31,2011,0000065596,523150
007315,2012-12-31,2012,0000065596,523150
007315,2013-12-31,2013,0000065596,523150
007315,2014-12-31,2014,0000065596,523150
007315,2015-12-31,2015,0000065596,523150
007315,2016-12-31,2016,0000065596,523150
007315,2017-12-31,2017,0000065596,523150
007315,2018-12-31,2018,0000065596,523150
007315,2019-12-31,2019,0000065596,523150
007315,2020-12-31,2020,0000065596,523150
007315,2021-12-31,2021,0000065596,523150
007315,2022-12-31,2022,0000065596,523150
007315,2023-12-31,2023,0000065596,523150
007368,2010-12-31,2010,0000066004,221310
007368,2011-12-31,2011,0000066004,221310
007368,2012-12-31,2012,0000066004,221310
007368,2013-12-31,2013,0000066004,221310
007368,2014-12-31,2014,0000066004,221310
007368,2015-12-31,2015,0000066004,221310
007368,2016-12-31,2016,0000066004,221310
007368,2017-12-31,2017,0000066004,221310
007368,2018-12-31,2018,0000066004,221310
007368,2019-12-31,2019,0000066004,221310
007368,2020-12-31,2020,0000066004,221310
007368,2021-12-31,2021,0000066004,221310
007368,2022-12-31,2022,0000066004,221310
007368,2023-12-31,2023,0000066004,221310
007401,2011-05-31,2010,0000066382,3372
007401,2012-05-31,2011,0000066382,3372
007401,2013-05-31,2012,0000066382,3372
007401,2014-05-31,2013,0000066382,3372
007401,2015-05-31,2014,0000066382,3372
007401,2016-05-31,2015,0000066382,3372
007401,2017-05-31,2016,0000066382,3372
007401,2018-05-31,2017,0000066382,3372
007401,2019-05-31,2018,0000066382,3372
007401,2020-05-31,2019,0000066382,3372
007401,2021-05-31,2020,0000066382,3372
007401,2022-05-31,2021,0000066382,3372
007401,2023-05-31,2022,0000066382,3372
007420,2010-12-31,2010,0000066570,339113
007420,2011-12-31,2011,0000066570,339113
007420,2012-12-31,2012,0000066570,339113
007420,2013-12-31,2013,0000066570,339113
007420,2014-12-31,2014,0000066570,339113
007420,2015-12-31,2015,0000066570,339113
007420,2016-12-31,2016,0000066570,339113
007420,2017-12-31,2017,0000066570,339113
007420,2018-12-31,2018,0000066570,339113
007420,2019-12-31,2019,0000066570,339113
007420,2020-12-31,2020,0000066570,339113
007420,2021-12-31,2021,0000066570,339113
007420,2022-12-31,2022,0000066570,339113
007420,2023-12-31,2023,0000066570,339113
007437,2010-12-31,2010,0000066756,221111
007437,2011-12-31,2011,0000066756,221111
007437,2012-12-31,2012,0000066756,221111
007437,2013-12-31,2013,0000066756,221111
007437,2014-12-31,2014,0000066756,221111
007437,2015-12-31,2015,0000066756,221111
007437,2016-12-31,2016,0000066756,221111
007437,2017-12-31,2017,0000066756,221111
007437,2018-12-31,2018,0000066756,221111
007437,2019-12-31,2019,0000066756,221111
007437,2020-12-31,2020,0000066756,221111
007437,2021-12-31,2021,0000066756,221111
007437,2022-12-31,2022,0000066756,221111
007437,2023-12-31,2023,0000066756,221111
007486,2011-03-31,2010,0000067347,336390
007486,2012-03-31,2011,0000067347,336390
007486,2013-03-31,2012,0000067347,336390
007486,2014-03-31,2013,0000067347,336390
007486,2015-03-31,2014,0000067347,336390
007486,2016-03-31,2015,0000067347,336390
007486,2017-03-31,2016,0000067347,336390
007486,2018-03-31,2017,0000067347,336390
007486,2019-03-31,2018,0000067347,336390
007486,2020-03-31,2019,0000067347,336390
007486,2021-03-31,2020,0000067347,336390
007486,2022-03-31,2021,0000067347,336390
007486,2023-03-31,2022,0000067347,336390
007486,2024-03-31,2023,0000067347,336390
007526,2010-12-31,2010,0001906324,325413
007526,2011-12-31,2011,0001906324,325413
007526,2012-12-31,2012,0001906324,325413
007526,2013-12-31,2013,0001906324,325413
007526,2014-12-31,2014,0001906324,325413
007526,2015-12-31,2015,0001906324,325413
007526,2016-12-31,2016,0001906324,325413
007526,2017-12-31,2017,0001906324,325413
007526,2018-12-31,2018,0001906324,325413
007526,2019-12-31,2019,0001906324,325413
007526,2020-12-31,2020,0001906324,325413
007526,2021-12-31,2021,0001906324,325413
007526,2022-12-31,2022,0001906324,325413
007526,2023-12-31,2023,0001906324,325413
007549,2010-09-30,2010,0000067887,336413
007549,2011-09-30,2011,0000067887,336413
007549,2012-09-30,2012,0000067887,336413
007549,2013-09-30,2013,0000067887,336413
007549,2014-09-30,2014,0000067887,336413
007549,2015-09-30,2015,0000067887,336413
007549,2016-09-30,2016,0000067887,336413
007549,2017-09-30,2017,0000067887,336413
007549,2018-09-30,2018,0000067887,336413
007549,2019-09-30,2019,0000067887,336413
007549,2020-09-30,2020,0000067887,336413
007549,2021-09-30,2021,0000067887,336413
007549,2022-09-30,2022,0000067887,336413
007549,2023-09-30,2023,0000067887,336413
007632,2010-06-30,2010,0000069422,721110
007632,2011-06-30,2011,0000069422,721110
007632,2012-06-30,2012,0000069422,721110
007632,2013-06-30,2013,0000069422,721110
007632,2014-06-30,2014,0000069422,721110
007632,2015-06-30,2015,0000069422,721110
007632,2016-06-30,2016,0000069422,721110
007632,2017-06-30,2017,0000069422,721110
007632,2018-06-30,2018,0000069422,721110
007632,2019-06-30,2019,0000069422,721110
007632,2020-06-30,2020,0000069422,721110
007632,2021-06-30,2021,0000069422,721110
007632,2022-06-30,2022,0000069422,721110
007632,2023-06-30,2023,0000069422,721110
007636,2010-12-31,2010,0000069488,326199
007636,2011-12-31,2011,0000069488,326199
007636,2012-12-31,2012,0000069488,326199
007636,2013-12-31,2013,0000069488,326199
007636,2014-12-31,2014,0000069488,326199
007636,2015-12-31,2015,0000069488,326199
007636,2016-12-31,2016,0000069488,326199
007636,2017-12-31,2017,0000069488,326199
007636,2018-12-31,2018,0000069488,326199
007636,2019-12-31,2019,0000069488,326199
007636,2020-12-31,2020,0000069488,326199
007636,2021-12-31,2021,0000069488,326199
007636,2022-12-31,2022,0000069488,326199
007636,2023-12-31,2023,0000069488,326199
007648,2010-12-31,2010,0000070866,513210
007648,2011-12-31,2011,0000070866,513210
007648,2012-12-31,2012,0000070866,513210
007648,2013-12-31,2013,0000070866,513210
007648,2014-12-31,2014,0000070866,513210
007648,2015-12-31,2015,0000070866,513210
007648,2016-12-31,2016,0000070866,513210
007648,2017-12-31,2017,0000070866,513210
007648,2018-12-31,2018,0000070866,513210
007648,2019-12-31,2019,0000070866,513210
007648,2020-12-31,2020,0000070866,513210
007648,2021-12-31,2021,0000070866,513210
007648,2022-12-31,2022,0000070866,513210
007648,2023-12-31,2023,0000070866,513210
007658,2010-12-31,2010,0000072162,332991
007658,2011-12-31,2011,0000072162,332991
007658,2012-12-31,2012,0000072162,332991
007658,2013-12-31,2013,0000072162,332991
007658,2014-12-31,2014,0000072162,332991
007658,2015-12-31,2015,0000072162,332991
007658,2016-12-31,2016,0000072162,332991
007658,2017-12-31,2017,0000072162,332991
007658,2018-12-31,2018,0000072162,332991
007658,2019-12-31,2019,0000072162,332991
007658,2020-12-31,2020,0000072162,332991
007658,2021-12-31,2021,0000072162,332991
007658,2022-12-31,2022,0000072162,332991
007658,2023-12-31,2023,0000072162,332991
007662,2011-05-31,2010,0000073290,325413
007662,2012-05-31,2011,0000073290,325413
007662,2013-05-31,2012,0000073290,325413
007662,2014-05-31,2013,0000073290,325413
007662,2015-05-31,2014,0000073290,325413
007662,2016-05-31,2015,0000073290,325413
007662,2017-05-31,2016,0000073290,325413
007662,2018-05-31,2017,0000073290,325413
007662,2019-05-31,2018,0000073290,325413
007662,2020-05-31,2019,0000073290,325413
007662,2021-05-31,2020,0000073290,325413
007662,2022-05-31,2021,0000073290,325413
007662,2023-05-31,2022,0000073290,325413
007685,2010-06-30,2010,0000069633,334290
007685,2011-06-30,2011,0000069633,334290
007685,2012-06-30,2012,0000069633,334290
007685,2013-06-30,2013,0000069633,334290
007685,2014-06-30,2014,0000069633,334290
007685,2015-06-30,2015,0000069633,334290
007685,2016-06-30,2016,0000069633,334290
007685,2017-06-30,2017,0000069633,334290
007685,2018-06-30,2018,0000069633,334290
007685,2019-06-30,2019,0000069633,334290
007685,2020-06-30,2020,0000069633,334290
007685,2021-06-30,2021,0000069633,334290
007685,2022-06-30,2022,0000069633,334290
007685,2023-06-30,2023,0000069633,334290
007696,2011-03-31,2010,0000069733,311612
007696,2012-03-31,2011,0000069733,311612
007696,2013-03-31,2012,0000069733,311612
007696,2014-03-31,2013,0000069733,311612
007696,2015-03-31,2014,0000069733,311612
007696,2016-03-31,2015,0000069733,311612
007696,2017-03-31,2016,0000069733,311612
007696,2018-03-31,2017,0000069733,311612
007696,2019-03-31,2018,0000069733,311612
007696,2020-03-31,2019,0000069733,311612
007696,2021-03-31,2020,0000069733,311612
007696,2022-03-31,2021,0000069733,311612
007696,2023-03-31,2022,0000069733,311612
007741,2010-12-31,2010,0001047335,623311
007741,2011-12-31,2011,0001047335,623311
007741,2012-12-31,2012,0001047335,623311
007741,2013-12-31,2013,0001047335,623311
007741,2014-12-31,2014,0001047335,623311
007741,2015-12-31,2015,0001047335,623311
007741,2016-12-31,2016,0001047335,623311
007741,2017-12-31,2017,0001047335,623311
007741,2018-12-31,2018,0001047335,623311
007741,2019-12-31,2019,0001047335,623311
007741,2020-12-31,2020,0001047335,623311
007741,2021-12-31,2021,0001047335,623311
007741,2022-12-31,2022,0001047335,623311
007741,2023-12-31,2023,0001047335,623311
007762,2010-12-31,2010,0000080172,33299
007762,2011-12-31,2011,0000080172,33299
007762,2012-12-31,2012,0000080172,33299
007762,2013-12-31,2013,0000080172,33299
007762,2014-12-31,2014,0000080172,33299
007762,2015-12-31,2015,0000080172,33299
007762,2016-12-31,2016,0000080172,33299
007762,2017-12-31,2017,0000080172,33299
007762,2018-12-31,2018,0000080172,33299
007762,2019-12-31,2019,0000080172,33299
007762,2020-12-31,2020,0000080172,33299
007762,2021-12-31,2021,0000080172,33299
007762,2022-12-31,2022,0000080172,33299
007762,2023-12-31,2023,0000080172,33299
007799,2010-12-31,2010,0000275053,325412
007799,2011-12-31,2011,0000275053,325412
007799,2012-12-31,2012,0000275053,325412
007799,2013-12-31,2013,0000275053,325412
007799,2014-12-31,2014,0000275053,325412
007799,2015-12-31,2015,0000275053,325412
007799,2016-12-31,2016,0000275053,325412
007799,2017-12-31,2017,0000275053,325412
007799,2018-12-31,2018,0000275053,325412
007799,2019-12-31,2019,0000275053,325412
007799,2020-12-31,2020,0000275053,325412
007799,2021-12-31,2021,0000275053,325412
007799,2022-12-31,2022,0000275053,325412
007799,2023-12-31,2023,0000275053,325412
007849,2010-09-30,2010,0000356309,221210
007849,2011-09-30,2011,0000356309,221210
007849,2012-09-30,2012,0000356309,221210
007849,2013-09-30,2013,0000356309,221210
